,TSS200,TSS,promoter,Body,3UTR,CGI_TSS200,CGI_promoter,CGI_Body,CGI_3UTR,CGI,shore,shelf,450k_Enhancer,Phantom4_Enhancers,Phantom5_Enhancers,DMR,RDMR,CDMR,HMM_Island,Regulatory_Feature,DNase_Hypersensitivity,OpenChromatin,TFBS_Evidence
234000,0.09911538461538462,0.2438931623931624,0.35295299145299147,0.37698717948717947,0.04398290598290598,0.05327777777777778,0.11561965811965812,0.08255128205128205,0.00541025641025641,0.24666239316239316,0.4801666666666667,0.5908247863247863,0.23616666666666666,0.04784188034188034,0.017487179487179486,0.031115384615384614,0.02798290598290598,0.014555555555555556,0.4542350427350427,0.28583333333333333,0.5757692307692308,0.1389957264957265,0.12332478632478633
235000,0.09926808510638298,0.2441404255319149,0.35315744680851063,0.3769659574468085,0.04398297872340425,0.053429787234042556,0.11584255319148937,0.08258297872340425,0.0054,0.24686382978723403,0.4803021276595745,0.5909319148936171,0.23605531914893618,0.04788510638297872,0.017497872340425533,0.0311531914893617,0.027948936170212765,0.014565957446808511,0.45446382978723404,0.2860723404255319,0.5758042553191489,0.13897446808510638,0.12331063829787234
236000,0.09939830508474576,0.24426694915254238,0.3533432203389831,0.3769406779661017,0.04399152542372881,0.05353813559322034,0.11603813559322033,0.08260593220338983,0.005389830508474577,0.24704661016949153,0.4804830508474576,0.5910974576271186,0.23603389830508475,0.04791525423728814,0.017457627118644067,0.03113135593220339,0.02791949152542373,0.014588983050847458,0.45461016949152544,0.28626271186440677,0.5758474576271186,0.1388898305084746,0.12327542372881356
237000,0.09940506329113924,0.24439662447257385,0.35353586497890294,0.3770717299578059,0.0440042194092827,0.05359915611814346,0.11618565400843882,0.08268776371308018,0.005379746835443038,0.24727004219409282,0.48070042194092827,0.5912025316455696,0.23590295358649788,0.047970464135021096,0.017455696202531644,0.031135021097046415,0.027940928270042194,0.01459071729957806,0.4548396624472574,0.286464135021097,0.575915611814346,0.1388185654008439,0.12320675105485232
238000,0.09956302521008403,0.24457142857142858,0.3537731092436975,0.37707563025210084,0.04399159663865546,0.053739495798319326,0.116390756302521,0.08272689075630252,0.005382352941176471,0.24748319327731091,0.48088655462184876,0.5913949579831933,0.23574789915966388,0.048109243697478994,0.017432773109243696,0.03119327731092437,0.027928571428571428,0.014579831932773108,0.4549747899159664,0.2866806722689076,0.576063025210084,0.13868487394957985,0.12314285714285714
239000,0.09977824267782427,0.24479916317991632,0.3539832635983264,0.3770460251046025,0.044020920502092054,0.05391213389121339,0.11665690376569038,0.08278242677824267,0.005384937238493724,0.24773221757322175,0.48097489539748955,0.5914602510460251,0.23565271966527196,0.04818410041841004,0.017418410041841005,0.031238493723849372,0.02790794979079498,0.014581589958158996,0.455163179916318,0.2868702928870293,0.5760669456066946,0.1387071129707113,0.12317991631799163
240000,0.0998625,0.24493333333333334,0.35415833333333335,0.37702083333333336,0.044025,0.05404166666666667,0.11688333333333334,0.08282083333333333,0.005391666666666667,0.24795,0.4811666666666667,0.5916166666666667,0.23548333333333332,0.048329166666666666,0.0173625,0.031266666666666665,0.027904166666666667,0.014558333333333333,0.4554125,0.2870625,0.5761291666666667,0.13870416666666666,0.12322916666666667
241000,0.10001659751037345,0.24512033195020747,0.35440663900414937,0.377,0.044,0.05417842323651452,0.11717427385892117,0.08289626556016598,0.005385892116182573,0.24823236514522823,0.4813153526970954,0.5917510373443984,0.23539419087136929,0.048435684647302905,0.017352697095435684,0.03127800829875518,0.027908713692946056,0.014556016597510374,0.45563070539419087,0.28726970954356845,0.5760663900414937,0.13869709543568465,0.1232448132780083
242000,0.1001198347107438,0.24517355371900826,0.35452479338842974,0.37694628099173555,0.04400413223140496,0.05428099173553719,0.11735123966942149,0.08285123966942148,0.005367768595041322,0.24841735537190082,0.4814090909090909,0.5918099173553719,0.23534710743801654,0.04849586776859504,0.01734297520661157,0.031289256198347104,0.027892561983471075,0.014541322314049587,0.45581404958677685,0.2874876033057851,0.576099173553719,0.13867768595041322,0.1232809917355372
243000,0.1001604938271605,0.24530864197530863,0.3546584362139918,0.37698765432098763,0.04396296296296296,0.05434156378600823,0.11749794238683127,0.08289711934156378,0.005353909465020576,0.2485514403292181,0.4815061728395062,0.5919629629629629,0.23521399176954733,0.04852674897119342,0.017349794238683127,0.031263374485596705,0.027901234567901233,0.014530864197530864,0.45595473251028806,0.2876584362139918,0.5760576131687243,0.13869958847736624,0.12336213991769547
244000,0.10020901639344262,0.2453360655737705,0.3547459016393443,0.37705327868852456,0.04399590163934426,0.05439754098360656,0.11767622950819673,0.0829672131147541,0.005360655737704918,0.24875,0.48170081967213113,0.5921803278688524,0.23518852459016393,0.048622950819672134,0.017323770491803277,0.031274590163934426,0.02788934426229508,0.014528688524590164,0.4561188524590164,0.2878811475409836,0.5759959016393442,0.13877459016393442,0.12346311475409837
245000,0.10028163265306123,0.24541632653061224,0.35491020408163265,0.37704081632653064,0.04395102040816327,0.054514285714285717,0.11784897959183674,0.08306122448979592,0.005342857142857143,0.2490326530612245,0.48191836734693877,0.5923387755102041,0.2350612244897959,0.048706122448979594,0.017322448979591835,0.031306122448979595,0.027869387755102042,0.01456734693877551,0.4562816326530612,0.2880326530612245,0.5760163265306123,0.13873877551020408,0.12342857142857143
246000,0.10038211382113821,0.24565040650406503,0.35521138211382114,0.37689430894308945,0.04392682926829268,0.05463008130081301,0.11814227642276423,0.08304878048780488,0.005333333333333333,0.24935772357723576,0.4821341463414634,0.5924674796747967,0.2350569105691057,0.04882113821138211,0.017321138211382113,0.03130894308943089,0.027829268292682927,0.01456910569105691,0.45655284552845526,0.28838617886178863,0.5761382113821139,0.13865447154471544,0.1233780487804878
247000,0.10046558704453441,0.2457165991902834,0.3553400809716599,0.37684615384615383,0.04390688259109312,0.0547165991902834,0.11834008097165992,0.08307287449392713,0.005327935222672065,0.24957894736842104,0.4823603238866397,0.59265991902834,0.23496356275303643,0.04890688259109312,0.017331983805668017,0.031315789473684214,0.02783400809716599,0.01459919028340081,0.45668016194331984,0.2885546558704453,0.5762429149797571,0.13860323886639675,0.1232995951417004
248000,0.10054435483870967,0.24589112903225807,0.35558467741935484,0.37683870967741934,0.04388709677419355,0.054794354838709675,0.11858064516129033,0.08304435483870967,0.005314516129032258,0.24974193548387097,0.4825564516129032,0.5927459677419354,0.23483467741935485,0.04898790322580645,0.017338709677419354,0.03132258064516129,0.02784274193548387,0.01457258064516129,0.4567701612903226,0.2887943548387097,0.576266129032258,0.13851209677419354,0.12329032258064516
249000,0.10075502008032129,0.24604417670682732,0.35575100401606424,0.37683935742971886,0.043883534136546186,0.054987951807228916,0.11883935742971888,0.08301606425702811,0.005317269076305221,0.2499879518072289,0.48271084337349396,0.5928032128514056,0.234855421686747,0.04908835341365462,0.017345381526104417,0.03131726907630522,0.027827309236947793,0.014562248995983936,0.4569477911646586,0.28905622489959837,0.5763132530120482,0.13851004016064258,0.12336947791164658
250000,0.100868,0.246184,0.355916,0.376808,0.043856,0.055084,0.119008,0.082972,0.005312,0.25012,0.482908,0.59288,0.23474,0.049108,0.01736,0.031364,0.027812,0.014584,0.45712,0.289244,0.576432,0.138428,0.123392
251000,0.10104780876494024,0.24647011952191236,0.356199203187251,0.37678486055776894,0.04384860557768924,0.0552390438247012,0.11925498007968127,0.0829800796812749,0.005314741035856573,0.2503227091633466,0.48308764940239046,0.5930637450199203,0.23457370517928286,0.049183266932270917,0.017326693227091634,0.031382470119521916,0.027804780876494024,0.014593625498007969,0.45727888446215137,0.2893864541832669,0.576605577689243,0.1382988047808765,0.12329482071713148
252000,0.10120238095238095,0.24663888888888888,0.3564761904761905,0.37676190476190474,0.043865079365079364,0.05533333333333333,0.11952777777777777,0.08301190476190476,0.005301587301587302,0.25063492063492065,0.4833849206349206,0.5932698412698413,0.23437698412698413,0.04934920634920635,0.017325396825396827,0.03141269841269841,0.027785714285714285,0.014587301587301588,0.45763095238095236,0.28975396825396826,0.5767579365079365,0.1381904761904762,0.12325396825396825
253000,0.10126482213438735,0.24671936758893281,0.3566640316205534,0.37678656126482213,0.04383399209486166,0.05540316205533597,0.11968774703557312,0.08304347826086957,0.005296442687747036,0.2508339920948617,0.4835731225296443,0.5933438735177866,0.23428853754940712,0.04939920948616601,0.01733201581027668,0.0314901185770751,0.02775494071146245,0.01458498023715415,0.4578181818181818,0.28986561264822136,0.5767391304347826,0.13813833992094862,0.12322134387351778
254000,0.10144094488188976,0.2469763779527559,0.3569724409448819,0.37667322834645667,0.04378346456692914,0.055519685039370076,0.11990551181102362,0.08303149606299212,0.005283464566929134,0.2510236220472441,0.48381102362204725,0.5935393700787401,0.2342007874015748,0.049476377952755904,0.01730708661417323,0.0315,0.02775196850393701,0.014594488188976377,0.4579212598425197,0.2901614173228346,0.5768070866141732,0.13810629921259843,0.12324803149606299
255000,0.10156862745098039,0.2471686274509804,0.3572470588235294,0.3766313725490196,0.04376862745098039,0.055619607843137256,0.12014117647058824,0.08303529411764705,0.005282352941176471,0.2512274509803922,0.4840274509803922,0.5936666666666667,0.23405882352941176,0.04957647058823529,0.017294117647058824,0.03155294117647059,0.027741176470588234,0.014572549019607844,0.4580666666666667,0.2904235294117647,0.576921568627451,0.1380156862745098,0.12324705882352942
256000,0.10163671875,0.24726953125,0.3574453125,0.37659375,0.04381640625,0.055703125,0.120359375,0.08309375,0.00528125,0.2514453125,0.4842578125,0.5938515625,0.23399609375,0.04962109375,0.01728125,0.0316015625,0.02776171875,0.01459375,0.4581953125,0.2906953125,0.57697265625,0.138,0.123265625
257000,0.10181322957198444,0.24741634241245136,0.3576342412451362,0.37663424124513617,0.04378988326848249,0.055879377431906616,0.12065369649805448,0.0831556420233463,0.005272373540856031,0.2517198443579767,0.4843735408560311,0.5939377431906615,0.2339455252918288,0.049750972762645916,0.017264591439688715,0.03163424124513619,0.0277431906614786,0.014595330739299611,0.4584747081712062,0.2908793774319066,0.5770661478599222,0.13789105058365758,0.12321011673151751
258000,0.10195736434108527,0.24761627906976744,0.35793410852713176,0.37663953488372093,0.04376744186046511,0.05603875968992248,0.1208953488372093,0.0831937984496124,0.005271317829457364,0.2519457364341085,0.48456201550387595,0.5941124031007752,0.23388372093023255,0.04984496124031008,0.017251937984496125,0.03165891472868217,0.02770542635658915,0.014573643410852714,0.4585968992248062,0.2910891472868217,0.5771782945736434,0.13781782945736434,0.1232248062015504
259000,0.10206563706563707,0.24773359073359075,0.35815057915057913,0.3766795366795367,0.043737451737451735,0.056173745173745175,0.12111196911196911,0.08322779922779923,0.00527027027027027,0.2521737451737452,0.48467567567567565,0.5941930501930502,0.23383397683397683,0.04996911196911197,0.017235521235521235,0.031675675675675675,0.027714285714285716,0.014563706563706563,0.45878378378378376,0.29134749034749036,0.5773243243243243,0.13773359073359073,0.12312741312741313
260000,0.1022,0.24783076923076924,0.3582730769230769,0.37662307692307695,0.04371923076923077,0.05630769230769231,0.12131538461538462,0.0832,0.005261538461538462,0.2523653846153846,0.48478461538461537,0.59425,0.23381923076923078,0.05007307692307692,0.01723846153846154,0.03170384615384615,0.02766923076923077,0.014546153846153846,0.45895384615384616,0.2915653846153846,0.5773346153846154,0.13773076923076924,0.12314615384615385
261000,0.102272030651341,0.24790421455938697,0.35842145593869734,0.37661685823754787,0.043735632183908045,0.056375478927203064,0.12139463601532567,0.08317241379310344,0.005264367816091954,0.25249808429118775,0.4849310344827586,0.5943256704980843,0.23378927203065133,0.0501264367816092,0.017233716475095785,0.03176628352490422,0.02764750957854406,0.014544061302681993,0.4590574712643678,0.29178927203065136,0.5774789272030652,0.1376704980842912,0.12310727969348659
262000,0.10236259541984732,0.24811068702290076,0.3586374045801527,0.37659160305343514,0.043736641221374044,0.056473282442748095,0.12158396946564885,0.08314503816793893,0.005255725190839695,0.25260687022900763,0.48504961832061066,0.594412213740458,0.23372900763358778,0.05018702290076336,0.017209923664122138,0.031763358778625954,0.02766793893129771,0.014534351145038168,0.45918702290076335,0.29189312977099235,0.577587786259542,0.1376030534351145,0.12308015267175572
263000,0.1024638783269962,0.248212927756654,0.358787072243346,0.37667300380228136,0.04371102661596958,0.05657414448669201,0.12178326996197719,0.08320532319391635,0.005247148288973384,0.2528365019011407,0.48520532319391635,0.594467680608365,0.23363117870722433,0.05025855513307985,0.01717490494296578,0.03177946768060837,0.02765399239543726,0.014509505703422054,0.4593726235741445,0.29203802281368824,0.5775589353612167,0.13760456273764257,0.12309505703422054
264000,0.10267045454545455,0.24838636363636363,0.3590378787878788,0.3766136363636364,0.04373484848484849,0.056738636363636366,0.12202651515151515,0.08320454545454545,0.005231060606060606,0.2530833333333333,0.48541666666666666,0.5946212121212121,0.2336780303030303,0.05032954545454545,0.01715151515151515,0.03181060606060606,0.027628787878787878,0.014488636363636363,0.45947727272727273,0.29231060606060605,0.5776704545454545,0.13755303030303032,0.12304924242424242
265000,0.10286792452830189,0.2485924528301887,0.3592641509433962,0.37659245283018866,0.04370188679245283,0.05693207547169811,0.12227924528301887,0.08329056603773585,0.005218867924528302,0.2534,0.48570188679245285,0.5947962264150943,0.23356603773584905,0.050422641509433964,0.017143396226415093,0.03184905660377359,0.02760377358490566,0.01449433962264151,0.4597283018867925,0.2925622641509434,0.577777358490566,0.13752075471698114,0.12309056603773585
266000,0.103,0.24869172932330827,0.35937593984962407,0.3765375939849624,0.04371052631578947,0.05704887218045113,0.12247744360902256,0.08330451127819549,0.005221804511278195,0.2536278195488722,0.48581954887218043,0.5948646616541353,0.23348496240601505,0.05047744360902256,0.01712781954887218,0.03188721804511278,0.027582706766917292,0.014481203007518796,0.4598533834586466,0.2927293233082707,0.5778270676691729,0.13746992481203008,0.12315413533834586
267000,0.10306367041198503,0.2488314606741573,0.3596292134831461,0.376501872659176,0.04370786516853933,0.0571123595505618,0.12266666666666666,0.08330337078651685,0.005224719101123596,0.25380898876404495,0.48604494382022473,0.5950749063670412,0.2333632958801498,0.050569288389513106,0.017127340823970036,0.031928838951310864,0.02755805243445693,0.01445692883895131,0.46001498127340823,0.2929325842696629,0.5779250936329589,0.1374119850187266,0.12312359550561798
268000,0.10321268656716417,0.24908208955223882,0.35988059701492536,0.37640671641791046,0.04369776119402985,0.057253731343283584,0.12286567164179105,0.08329850746268656,0.005212686567164179,0.2539589552238806,0.4862313432835821,0.5952014925373135,0.23325,0.050671641791044775,0.017111940298507464,0.03194776119402985,0.027544776119402984,0.014432835820895523,0.4602462686567164,0.2931194029850746,0.5779328358208955,0.13738059701492536,0.12312313432835821
269000,0.10331598513011152,0.24920817843866172,0.36004089219330854,0.37649814126394054,0.043736059479553904,0.057353159851301114,0.12303345724907064,0.08335315985130111,0.005215613382899628,0.2541263940520446,0.4863382899628253,0.5952825278810409,0.23323420074349444,0.050806691449814124,0.01708921933085502,0.03195167286245353,0.027527881040892193,0.014438661710037175,0.4604014869888476,0.29336802973977694,0.5778624535315985,0.13740520446096655,0.12319702602230483
270000,0.10337777777777778,0.24934814814814815,0.3602296296296296,0.37647407407407407,0.04375925925925926,0.057440740740740744,0.12328518518518519,0.08332962962962963,0.005218518518518518,0.2543222222222222,0.4864851851851852,0.595437037037037,0.2331888888888889,0.05084074074074074,0.01704814814814815,0.03197407407407407,0.027492592592592593,0.01441111111111111,0.46042962962962963,0.29347407407407405,0.5778185185185185,0.13735185185185186,0.12316666666666666
271000,0.10356457564575645,0.24955719557195571,0.36043173431734316,0.3764132841328413,0.043763837638376386,0.057645756457564576,0.12354612546125461,0.0833579335793358,0.005210332103321033,0.25457933579335795,0.4867638376383764,0.5956642066420664,0.23306273062730629,0.05098523985239852,0.017044280442804427,0.03199261992619926,0.027468634686346863,0.014416974169741697,0.46067158671586717,0.2937121771217712,0.5779963099630996,0.13724723247232473,0.1230590405904059
272000,0.10372058823529412,0.2497205882352941,0.36065441176470586,0.37643014705882355,0.04376470588235294,0.05781617647058823,0.12379411764705882,0.08335661764705882,0.0052205882352941175,0.25480147058823527,0.48696323529411767,0.5958602941176471,0.23291176470588235,0.05105882352941177,0.01704779411764706,0.031996323529411765,0.027466911764705882,0.01443014705882353,0.46086029411764706,0.29395220588235293,0.5780551470588235,0.13719485294117648,0.12307720588235294
273000,0.10383150183150183,0.24995604395604396,0.3609304029304029,0.37644322344322345,0.04376190476190476,0.05795604395604396,0.12405860805860806,0.08341758241758242,0.0052197802197802195,0.2551135531135531,0.48724542124542125,0.596054945054945,0.2328095238095238,0.05113186813186813,0.01704029304029304,0.03204029304029304,0.027476190476190477,0.014439560439560439,0.46113186813186813,0.29413919413919415,0.5782271062271063,0.1370879120879121,0.12302564102564102
274000,0.10398905109489051,0.2502153284671533,0.3612737226277372,0.37641970802919705,0.04372992700729927,0.05813138686131387,0.12436861313868613,0.08343795620437956,0.005222627737226277,0.2554051094890511,0.4874963503649635,0.5962481751824817,0.23264963503649636,0.051175182481751826,0.017014598540145986,0.032076642335766424,0.027485401459854016,0.014452554744525548,0.46133211678832114,0.29434306569343066,0.5783175182481752,0.1370912408759124,0.12302189781021898
275000,0.1040909090909091,0.25036363636363634,0.36148,0.37637818181818183,0.04371636363636364,0.058214545454545456,0.12456363636363636,0.08345090909090909,0.005218181818181818,0.25560727272727274,0.48768,0.5963927272727273,0.23256,0.051265454545454545,0.01700727272727273,0.03209818181818182,0.02748,0.014447272727272727,0.46143636363636364,0.29454545454545455,0.57836,0.13705818181818183,0.12302545454545455
276000,0.10416304347826087,0.25043478260869567,0.3616123188405797,0.37634057971014495,0.043735507246376815,0.058293478260869565,0.1247608695652174,0.08343840579710145,0.005221014492753623,0.25577898550724637,0.48778260869565215,0.5965471014492754,0.23248913043478261,0.05135144927536232,0.017018115942028986,0.03209782608695652,0.02747463768115942,0.014445652173913043,0.4614855072463768,0.2947644927536232,0.5784239130434783,0.137,0.1229927536231884
277000,0.10426714801444044,0.2505740072202166,0.3618158844765343,0.37633574007220216,0.04371119133574007,0.05836462093862816,0.12488808664259927,0.0834332129963899,0.005220216606498195,0.25589530685920575,0.48796028880866427,0.5967436823104693,0.2323971119133574,0.05140072202166065,0.016992779783393502,0.032144404332129964,0.027458483754512635,0.014429602888086642,0.46148736462093864,0.2950072202166065,0.5784259927797833,0.1369638989169675,0.122956678700361
278000,0.10438489208633094,0.250658273381295,0.3620035971223022,0.3762410071942446,0.04374820143884892,0.05843884892086331,0.12505035971223022,0.08339928057553957,0.005215827338129497,0.2560179856115108,0.48812589928057554,0.5969064748201439,0.23233453237410073,0.05149640287769784,0.016992805755395683,0.032161870503597124,0.027471223021582735,0.014410071942446043,0.4615431654676259,0.2951726618705036,0.5785035971223021,0.1369136690647482,0.1229568345323741
279000,0.10451971326164874,0.2508888888888889,0.36229749103942654,0.37616487455197134,0.04370967741935484,0.05856272401433692,0.12529390681003585,0.08342652329749103,0.005197132616487455,0.25623297491039426,0.4883046594982079,0.597078853046595,0.23219713261648744,0.05160215053763441,0.01696415770609319,0.0322078853046595,0.027469534050179212,0.014408602150537634,0.4616415770609319,0.2954372759856631,0.5785770609318996,0.13687813620071684,0.12294623655913979
280000,0.10457142857142857,0.25093571428571426,0.3624142857142857,0.3761857142857143,0.04366071428571429,0.05864285714285714,0.1255,0.08345,0.005185714285714286,0.2564714285714286,0.4884857142857143,0.5972178571428571,0.23213571428571428,0.05166785714285714,0.01695357142857143,0.03220357142857143,0.027464285714285715,0.014403571428571429,0.4619142857142857,0.29560714285714285,0.5786785714285714,0.13688571428571428,0.12292857142857143
281000,0.10468327402135232,0.25108896797153024,0.3626405693950178,0.37608540925266903,0.04369039145907473,0.05874733096085409,0.12573309608540925,0.0834661921708185,0.0051886120996441285,0.25669039145907474,0.48865480427046265,0.5973238434163701,0.23206761565836298,0.051829181494661924,0.01695729537366548,0.03223131672597865,0.027451957295373666,0.014427046263345195,0.46213167259786475,0.29584697508896796,0.5787651245551602,0.1368256227758007,0.12288967971530249
282000,0.10474822695035461,0.2511985815602837,0.3627943262411348,0.37609929078014187,0.043684397163120565,0.05882269503546099,0.12590070921985816,0.08352127659574468,0.005195035460992908,0.2569148936170213,0.4889007092198582,0.5975496453900709,0.23191843971631207,0.0519290780141844,0.016950354609929077,0.03227659574468085,0.027439716312056738,0.014436170212765958,0.4622269503546099,0.2960673758865248,0.578822695035461,0.1367659574468085,0.12294326241134752
283000,0.10484805653710247,0.25140989399293284,0.36301060070671376,0.37608833922261486,0.04363957597173145,0.05891519434628975,0.12612720848056538,0.08350883392226148,0.0051943462897526506,0.25712367491166077,0.48914134275618376,0.5976855123674911,0.23180212014134274,0.05203180212014134,0.01693286219081272,0.03229681978798587,0.027434628975265017,0.014409893992932863,0.46246643109540636,0.29636749116607775,0.5788939929328621,0.13675265017667845,0.12292226148409895
284000,0.10491197183098591,0.25154225352112675,0.36315845070422537,0.3761267605633803,0.0436443661971831,0.059,0.12626760563380282,0.08351760563380281,0.0051866197183098595,0.25725,0.4892605633802817,0.5977922535211267,0.23180281690140844,0.052098591549295775,0.016919014084507043,0.03228521126760563,0.02744014084507042,0.014401408450704225,0.4625035211267606,0.2964718309859155,0.5789260563380282,0.13667605633802818,0.1229330985915493
285000,0.10502105263157895,0.25168070175438595,0.36325614035087717,0.3761473684210526,0.04364210526315789,0.05910877192982456,0.12645614035087718,0.08356842105263158,0.005182456140350877,0.25750526315789474,0.4894070175438596,0.5979052631578947,0.2316877192982456,0.052150877192982455,0.01690877192982456,0.03229122807017544,0.027410526315789472,0.014378947368421052,0.4626456140350877,0.29669122807017545,0.5789298245614035,0.13666666666666666,0.12293333333333334
286000,0.1052027972027972,0.25195454545454543,0.36353846153846153,0.37610139860139863,0.04362937062937063,0.05923776223776224,0.12673426573426574,0.08356293706293706,0.005188811188811189,0.25774125874125875,0.48972727272727273,0.5981503496503496,0.231513986013986,0.05227272727272727,0.0169020979020979,0.03232867132867133,0.027381118881118882,0.014374125874125874,0.4627937062937063,0.29698251748251747,0.5790314685314686,0.13665734265734267,0.12288111888111888
287000,0.10528571428571429,0.2521358885017422,0.36377700348432057,0.3760801393728223,0.043641114982578395,0.059278745644599305,0.12690592334494774,0.08357839721254355,0.00518815331010453,0.2579198606271777,0.48990243902439023,0.5983170731707317,0.23142857142857143,0.05233449477351916,0.01689547038327526,0.03232752613240418,0.027369337979094077,0.01435191637630662,0.4628745644599303,0.2972473867595819,0.5790871080139373,0.13667247386759582,0.12296167247386759
288000,0.10536111111111111,0.2522465277777778,0.36395833333333333,0.3761145833333333,0.043604166666666666,0.05938541666666667,0.12713541666666667,0.08360069444444444,0.0051875,0.25816319444444447,0.49011805555555554,0.5984965277777777,0.23136458333333335,0.05244097222222222,0.016902777777777777,0.03235763888888889,0.027333333333333334,0.014354166666666666,0.463125,0.29747222222222225,0.5792534722222222,0.1366284722222222,0.12292708333333334
289000,0.10546712802768166,0.2524567474048443,0.36417647058823527,0.3760899653979239,0.04358823529411765,0.05952941176470588,0.12739446366782006,0.08361937716262975,0.005186851211072665,0.25844636678200694,0.49030795847750863,0.5986574394463667,0.2312318339100346,0.05253287197231834,0.016910034602076126,0.03240484429065744,0.027311418685121106,0.014342560553633218,0.4632941176470588,0.2976539792387543,0.5792871972318339,0.13665397923875433,0.12297231833910034
290000,0.10560344827586207,0.25270344827586205,0.3644586206896552,0.376,0.043551724137931035,0.05964137931034483,0.12759655172413792,0.08358965517241379,0.005175862068965517,0.25860344827586207,0.4904965517241379,0.5988655172413793,0.23107241379310345,0.05258965517241379,0.016913793103448274,0.032451724137931036,0.027286206896551726,0.01433103448275862,0.4633689655172414,0.2979310344827586,0.5793724137931034,0.13660344827586207,0.12296206896551724
291000,0.10566323024054983,0.2528694158075601,0.36470790378006873,0.37591752577319587,0.04357044673539519,0.0597147766323024,0.12782474226804125,0.0835807560137457,0.00518213058419244,0.258786941580756,0.4907147766323024,0.5990068728522336,0.231,0.052670103092783506,0.016903780068728523,0.0324639175257732,0.02727147766323024,0.01431958762886598,0.46349484536082475,0.298233676975945,0.5794295532646048,0.13661855670103093,0.12298281786941581
292000,0.10576712328767124,0.2531301369863014,0.3650205479452055,0.3758698630136986,0.043565068493150685,0.059835616438356165,0.12809246575342464,0.08356506849315068,0.005174657534246575,0.25899657534246573,0.4908698630136986,0.5991232876712329,0.23094520547945205,0.052756849315068494,0.016907534246575342,0.03245547945205479,0.02723287671232877,0.014297945205479452,0.4636404109589041,0.29853424657534244,0.5794897260273972,0.13659246575342465,0.12299315068493151
293000,0.10584641638225256,0.2532491467576792,0.36528327645051195,0.37580546075085325,0.04355290102389078,0.05990784982935154,0.12826621160409557,0.08355290102389079,0.005177474402730376,0.25917747440273037,0.49107849829351535,0.5993003412969283,0.2308430034129693,0.052819112627986345,0.016897610921501705,0.03248122866894198,0.027228668941979523,0.014307167235494881,0.4639112627986348,0.2987133105802048,0.5795904436860069,0.13658361774744027,0.12301023890784983
294000,0.10594897959183673,0.25336054421768706,0.365469387755102,0.37579591836734694,0.0435578231292517,0.06002721088435374,0.12840816326530613,0.08353741496598639,0.00517687074829932,0.25931632653061226,0.4911904761904762,0.5994149659863945,0.2308265306122449,0.05287755102040816,0.01691156462585034,0.03250680272108843,0.027210884353741496,0.014312925170068028,0.46398639455782315,0.2989421768707483,0.579687074829932,0.13654081632653062,0.12298299319727891
295000,0.10604745762711865,0.2535186440677966,0.3656576271186441,0.37585084745762715,0.04356949152542373,0.06013898305084746,0.1286406779661017,0.08355593220338983,0.00516271186440678,0.25949152542372883,0.4914135593220339,0.5995966101694915,0.23069830508474576,0.05288474576271186,0.01689830508474576,0.03251864406779661,0.02719322033898305,0.01428813559322034,0.4640508474576271,0.29911525423728813,0.5797322033898306,0.13649830508474575,0.123
296000,0.1061722972972973,0.25377027027027027,0.36596283783783784,0.3757364864864865,0.04352364864864865,0.06026013513513514,0.12892567567567567,0.08354729729729729,0.0051554054054054055,0.2597668918918919,0.49169594594594596,0.5998412162162162,0.23060472972972973,0.053030405405405406,0.016902027027027026,0.032533783783783785,0.027155405405405404,0.014273648648648649,0.4641554054054054,0.29941216216216215,0.5798074324324324,0.1365135135135135,0.12304054054054055
297000,0.10628619528619529,0.25396296296296295,0.3661919191919192,0.3757070707070707,0.0435016835016835,0.060387205387205385,0.1291919191919192,0.08355218855218856,0.005154882154882155,0.26002020202020204,0.4918922558922559,0.599925925925926,0.23052525252525252,0.05311784511784512,0.016895622895622894,0.032552188552188555,0.027148148148148147,0.014272727272727272,0.4643232323232323,0.2996195286195286,0.5799023569023569,0.13648148148148148,0.12302693602693603
298000,0.10642953020134228,0.2540973154362416,0.3663791946308725,0.37568791946308727,0.04351342281879195,0.06053020134228188,0.1294463087248322,0.08354697986577181,0.005164429530201342,0.260241610738255,0.49208053691275166,0.6000637583892617,0.23041610738255033,0.05316442953020134,0.016879194630872483,0.03258724832214765,0.02714765100671141,0.014278523489932885,0.46446979865771815,0.29986241610738257,0.5799697986577181,0.13641610738255033,0.123
299000,0.10655183946488295,0.2542876254180602,0.36662541806020066,0.37561538461538463,0.043501672240802675,0.060645484949832774,0.12970903010033444,0.08354849498327759,0.00517056856187291,0.2605150501672241,0.4923177257525084,0.6002742474916388,0.23034782608695653,0.053207357859531776,0.016849498327759196,0.032605351170568564,0.027153846153846153,0.014260869565217391,0.46461872909699,0.3001505016722408,0.5800501672240803,0.13633779264214047,0.12295317725752508
300000,0.10665,0.25446,0.36684333333333335,0.37555666666666665,0.04351,0.060746666666666664,0.12995,0.08357,0.00516,0.26071,0.49243,0.6003566666666666,0.23020333333333334,0.0533,0.016836666666666666,0.0326,0.027116666666666667,0.014243333333333334,0.46481333333333336,0.30032333333333333,0.5801266666666667,0.13630333333333333,0.12295666666666667
