rep	mean_score	MYCNA_score	4_score	4s_score	other_score	MYCNA_precision	4_precision	4s_precision	other_precision	MYCNA_recall	4_recall	4s_recall	other_recall	MYCNA_f1	4_f1	4s_f1	other_f1	MYCNA_support	4_support	4s_support	other_support
40	0.7919463087248322	0.9393939393939394	0.9864864864864865	0.5882352941176471	0.16	0.9393939393939394	0.7684210526315789	0.5882352941176471	1.0	0.9393939393939394	0.9864864864864865	0.5882352941176471	0.16	0.9393939393939394	0.8639053254437868	0.5882352941176471	0.2758620689655173	33	74	17	25
41	0.7785234899328859	0.8484848484848485	0.9594594594594594	0.5294117647058824	0.32	1.0	0.7634408602150538	0.5625	0.6666666666666666	0.8484848484848485	0.9594594594594594	0.5294117647058824	0.32	0.9180327868852458	0.8502994011976047	0.5454545454545455	0.43243243243243246	33	74	17	25
42	0.7583892617449665	0.7272727272727273	1.0	0.5882352941176471	0.2	1.0	0.7047619047619048	0.7692307692307693	0.7142857142857143	0.7272727272727273	1.0	0.5882352941176471	0.2	0.8421052631578948	0.8268156424581006	0.6666666666666667	0.3125	33	74	17	25
43	0.7583892617449665	0.8181818181818182	0.972972972972973	0.47058823529411764	0.24	0.9642857142857143	0.7422680412371134	0.6666666666666666	0.5	0.8181818181818182	0.972972972972973	0.47058823529411764	0.24	0.8852459016393442	0.8421052631578948	0.5517241379310345	0.32432432432432434	33	74	17	25
44	0.7986577181208053	0.9090909090909091	0.972972972972973	0.6470588235294118	0.24	0.967741935483871	0.8089887640449438	0.6111111111111112	0.5454545454545454	0.9090909090909091	0.972972972972973	0.6470588235294118	0.24	0.9374999999999999	0.8834355828220859	0.6285714285714287	0.3333333333333333	33	74	17	25
45	0.7785234899328859	0.8787878787878788	0.972972972972973	0.5882352941176471	0.2	0.9666666666666667	0.7659574468085106	0.7142857142857143	0.45454545454545453	0.8787878787878788	0.972972972972973	0.5882352941176471	0.2	0.9206349206349207	0.8571428571428571	0.6451612903225806	0.2777777777777778	33	74	17	25
46	0.7449664429530202	0.7878787878787878	0.972972972972973	0.29411764705882354	0.32	0.9285714285714286	0.7128712871287128	0.7142857142857143	0.6153846153846154	0.7878787878787878	0.972972972972973	0.29411764705882354	0.32	0.8524590163934426	0.8228571428571428	0.4166666666666667	0.4210526315789474	33	74	17	25
47	0.7651006711409396	0.8484848484848485	0.9864864864864865	0.5294117647058824	0.16	0.9655172413793104	0.7156862745098039	0.8181818181818182	0.5714285714285714	0.8484848484848485	0.9864864864864865	0.5294117647058824	0.16	0.9032258064516129	0.8295454545454546	0.6428571428571428	0.25	33	74	17	25
48	0.785234899328859	0.8787878787878788	0.9324324324324325	0.5294117647058824	0.4	0.90625	0.7666666666666667	1.0	0.5555555555555556	0.8787878787878788	0.9324324324324325	0.5294117647058824	0.4	0.8923076923076922	0.8414634146341464	0.6923076923076924	0.46511627906976744	33	74	17	25
49	0.7785234899328859	0.8484848484848485	0.9594594594594594	0.5294117647058824	0.32	0.9032258064516129	0.7171717171717171	1.0	0.8	0.8484848484848485	0.9594594594594594	0.5294117647058824	0.32	0.875	0.8208092485549132	0.6923076923076924	0.45714285714285713	33	74	17	25
50	0.7516778523489933	0.8181818181818182	0.972972972972973	0.4117647058823529	0.24	0.9	0.75	0.6363636363636364	0.5	0.8181818181818182	0.972972972972973	0.4117647058823529	0.24	0.8571428571428572	0.8470588235294119	0.5	0.32432432432432434	33	74	17	25
51	0.7986577181208053	0.9090909090909091	1.0	0.4117647058823529	0.32	0.9375	0.7628865979381443	0.7	0.8	0.9090909090909091	1.0	0.4117647058823529	0.32	0.923076923076923	0.8654970760233918	0.5185185185185185	0.45714285714285713	33	74	17	25
52	0.7718120805369127	0.9090909090909091	0.9324324324324325	0.5294117647058824	0.28	0.9090909090909091	0.7840909090909091	0.6428571428571429	0.5	0.9090909090909091	0.9324324324324325	0.5294117647058824	0.28	0.9090909090909091	0.8518518518518517	0.5806451612903226	0.358974358974359	33	74	17	25
53	0.7919463087248322	0.9090909090909091	0.9864864864864865	0.5882352941176471	0.2	0.9375	0.7448979591836735	0.8333333333333334	0.7142857142857143	0.9090909090909091	0.9864864864864865	0.5882352941176471	0.2	0.923076923076923	0.8488372093023255	0.6896551724137931	0.3125	33	74	17	25
54	0.7785234899328859	0.9393939393939394	0.972972972972973	0.4117647058823529	0.24	0.9393939393939394	0.7578947368421053	0.6363636363636364	0.6	0.9393939393939394	0.972972972972973	0.4117647058823529	0.24	0.9393939393939394	0.8520710059171599	0.5	0.34285714285714286	33	74	17	25
55	0.7583892617449665	0.8181818181818182	1.0	0.47058823529411764	0.16	0.9642857142857143	0.7254901960784313	0.7272727272727273	0.5	0.8181818181818182	1.0	0.47058823529411764	0.16	0.8852459016393442	0.8409090909090908	0.5714285714285714	0.24242424242424243	33	74	17	25
56	0.7919463087248322	0.8181818181818182	0.9864864864864865	0.6470588235294118	0.28	0.9642857142857143	0.7684210526315789	0.7333333333333333	0.6363636363636364	0.8181818181818182	0.9864864864864865	0.6470588235294118	0.28	0.8852459016393442	0.8639053254437868	0.6875	0.3888888888888889	33	74	17	25
